wavelength_nm,FF495-Di03_AOI_48_CHA_0_Pol_A
267.0,1E-07
267.2,1E-07
267.4,1E-07
267.6,1E-07
267.8,1E-07
268.0,1E-07
268.2,1E-07
268.4,1E-07
268.6,1E-07
268.8,1E-07
269.0,1E-07
269.2,1E-07
269.4,1E-07
269.6,1E-07
269.8,1E-07
270.0,1E-07
270.2,1E-07
270.4,1E-07
270.6,1E-07
270.8,1E-07
271.0,1E-07
271.2,1E-07
271.4,1E-07
271.6,1E-07
271.8,1E-07
272.0,1E-07
272.2,1E-07
272.4,1E-07
272.6,1E-07
272.8,1E-07
273.0,1E-07
273.2,1E-07
273.4,1E-07
273.6,1E-07
273.8,1E-07
274.0,1E-07
274.2,1E-07
274.4,1E-07
274.6,1E-07
274.8,1E-07
275.0,1E-07
275.2,1E-07
275.4,1E-07
275.6,1E-07
275.8,1E-07
276.0,1E-07
276.2,1E-07
276.4,1E-07
276.6,1E-07
276.8,1E-07
277.0,1E-07
277.2,1.1669942E-07
277.4,1.7026515E-07
277.6,2.5061109E-07
277.8,3.7153275E-07
278.0,5.5351864E-07
278.2,8.2639723E-07
278.4,1.2325569E-06
278.6,1.8306173E-06
278.8,2.6993654E-06
279.0,3.9417822E-06
279.2,5.6890768E-06
279.4,8.1044107E-06
279.6,1.1385124E-05
279.8,1.5760924E-05
280.0,2.1484791E-05
280.2,2.8815E-05
280.4,3.7990399E-05
280.6,4.9205066E-05
280.8,6.2590781E-05
281.0,7.821455E-05
281.2,9.6095893E-05
281.4,0.00011624259
281.6,0.00013869072
281.8,0.00016352179
282.0,0.00019083965
282.2,0.00022072876
282.4,0.00025326017
282.6,0.00028861984
282.8,0.00032736486
283.0,0.00037070277
283.2,0.00042063793
283.4,0.00047987973
283.6,0.00055149579
283.8,0.0006383464
284.0,0.00074241049
284.2,0.00086432204
284.4,0.0010036489
284.6,0.001160242
284.8,0.0013361849
285.0,0.0015372044
285.2,0.0017726887
285.4,0.0020542514
285.6,0.0023931161
285.8,0.0027964508
286.0,0.0032630938
286.2,0.003780674
286.4,0.0043278742
286.6,0.0048840893
286.8,0.0054426869
287.0,0.0060194975
287.2,0.006651867
287.4,0.00739059
287.6,0.0082898035
287.8,0.0093967976
288.0,0.010740238
288.2,0.01231671
288.4,0.014082509
288.6,0.015965592
288.8,0.017905052
289.0,0.019900494
289.2,0.022035207
289.4,0.024452606
289.6,0.02729708
289.8,0.030640138
290.0,0.034412591
290.2,0.038389783
290.4,0.042292261
290.6,0.045960018
290.8,0.049421231
291.0,0.052773609
291.2,0.056001456
291.4,0.058894084
291.6,0.061150375
291.8,0.062609649
292.0,0.063421932
292.2,0.064027905
292.4,0.064988859
292.6,0.066781701
292.8,0.069623726
293.0,0.073324221
293.2,0.077197542
293.4,0.080185836
293.6,0.081273116
293.8,0.079988685
294.0,0.076703097
294.2,0.072508183
294.4,0.068718344
294.6,0.066410638
294.8,0.066286717
295.0,0.068679943
295.2,0.073373135
295.4,0.079256844
295.6,0.084707932
295.8,0.088601076
296.0,0.089896584
296.2,0.087657781
296.4,0.083032531
296.6,0.079194719
296.8,0.078859669
297.0,0.08196001
297.2,0.084824288
297.4,0.085805135
297.6,0.088868448
297.8,0.096163808
298.0,0.10427508
298.2,0.11392092
298.4,0.12650791
298.6,0.1318157
298.8,0.12558571
299.0,0.11377648
299.2,0.10145658
299.4,0.088992605
299.6,0.07512391
299.8,0.06046744
300.0,0.047429676
300.2,0.037066067
300.4,0.030496508
300.6,0.027662347
300.8,0.028387786
301.0,0.033764006
301.2,0.045629801
301.4,0.052384741
301.6,0.030218701
301.8,0.012469616
302.0,0.0055938222
302.2,0.0028936488
302.4,0.0016916897
302.6,0.00109309
302.8,0.00076832508
303.0,0.00058137115
303.2,0.00047053888
303.4,0.00040601707
303.6,0.00037332518
303.8,0.00036674704
304.0,0.00038784747
304.2,0.00045062476
304.4,0.00057844111
304.6,0.00075832421
304.8,0.0011800473
305.0,0.0019834913
305.2,0.002382987
305.4,0.0014401016
305.6,0.00071733269
305.8,0.00039395627
306.0,0.00024422326
306.2,0.00016728364
306.4,0.00012409217
306.6,9.8266202E-05
306.8,8.2241152E-05
307.0,7.2238272E-05
307.2,6.6267776E-05
307.4,6.3268435E-05
307.6,6.27154E-05
307.8,6.4442105E-05
308.0,6.8575432E-05
308.2,7.5547419E-05
308.4,8.6180618E-05
308.6,0.00010187433
308.8,0.00012496031
309.0,0.00015937608
309.2,0.00021197789
309.4,0.00029522696
309.6,0.0004330443
309.8,0.00067466801
310.0,0.0011315554
310.2,0.0020987464
310.4,0.0045762066
310.6,0.00979551
310.8,0.027159921
311.0,0.08838727
311.2,0.14580003
311.4,0.1022842
311.6,0.077661971
311.8,0.073155898
312.0,0.080513021
312.2,0.095240635
312.4,0.10823243
312.6,0.10717778
312.8,0.093558269
313.0,0.079108421
313.2,0.070146522
313.4,0.068211113
313.6,0.075477969
313.8,0.10016293
314.0,0.15572145
314.2,0.22300598
314.4,0.29741868
314.6,0.38983368
314.8,0.46926013
315.0,0.47818787
315.2,0.37352901
315.4,0.28210632
315.6,0.24297763
315.8,0.24662535
316.0,0.29436554
316.2,0.38164701
316.4,0.40716167
316.6,0.33622299
316.8,0.3075968
317.0,0.3338736
317.2,0.36381783
317.4,0.34780958
317.6,0.30372118
317.8,0.27682427
318.0,0.29066032
318.2,0.32067616
318.4,0.2649922
318.6,0.20026653
318.8,0.1789142
319.0,0.18620596
319.2,0.21508684
319.4,0.26468754
319.6,0.33022534
319.8,0.39019387
320.0,0.41150355
320.2,0.38924443
320.4,0.35445779
320.6,0.33470642
320.8,0.31660051
321.0,0.27828419
321.2,0.2561444
321.4,0.256
321.6,0.27200657
321.8,0.30039333
322.0,0.33678207
322.2,0.37351256
322.4,0.40052164
322.6,0.41127587
322.8,0.40813476
323.0,0.40026387
323.2,0.39798368
323.4,0.41048667
323.6,0.43999014
323.8,0.45599675
324.0,0.45727178
324.2,0.45784007
324.4,0.44208712
324.6,0.40207328
324.8,0.34687193
325.0,0.29176645
325.2,0.24654142
325.4,0.21407335
325.6,0.19394265
325.8,0.18554457
326.0,0.1903265
326.2,0.21461779
326.4,0.25909997
326.6,0.27088358
326.8,0.28126673
327.0,0.31584036
327.2,0.35243965
327.4,0.36068421
327.6,0.3268007
327.8,0.27035684
328.0,0.21702304
328.2,0.1775208
328.4,0.15252828
328.6,0.1407437
328.8,0.14066115
329.0,0.13957411
329.2,0.13089051
329.4,0.13214365
329.6,0.14607432
329.8,0.17318419
330.0,0.21603491
330.2,0.27485825
330.4,0.33593894
330.6,0.36369011
330.8,0.33554931
331.0,0.27718405
331.2,0.22231499
331.4,0.18289095
331.6,0.15831941
331.8,0.14566756
332.0,0.14299008
332.2,0.14974652
332.4,0.16606043
332.6,0.19207879
332.8,0.22693175
333.0,0.25766516
333.2,0.2544083
333.4,0.20814618
333.6,0.1504307
333.8,0.10557494
334.0,0.076108133
334.2,0.057582134
334.4,0.045968953
334.6,0.03871168
334.8,0.034333359
335.0,0.032023907
335.2,0.031389988
335.4,0.032329121
335.6,0.034977672
335.8,0.039676306
336.0,0.046809177
336.2,0.056063625
336.4,0.064474148
336.6,0.065929585
336.8,0.057545487
337.0,0.044290308
337.2,0.032317749
337.4,0.023652672
337.6,0.017850682
337.8,0.014031533
338.0,0.011512115
338.2,0.0098512856
338.4,0.0087802275
338.6,0.0081405221
338.8,0.0078451194
339.0,0.0078571195
339.2,0.0081808299
339.4,0.0088619721
339.6,0.009995423
339.8,0.01173662
340.0,0.014296504
340.2,0.017826059
340.4,0.021875022
340.6,0.024556189
340.8,0.024068904
341.0,0.020813403
341.2,0.016614703
341.4,0.01292468
341.6,0.010170642
341.8,0.0082479019
342.0,0.006944422
342.2,0.0060854944
342.4,0.0055553451
342.6,0.0052893889
342.8,0.0052686206
343.0,0.0055296385
343.2,0.0062150618
343.4,0.0077322098
343.6,0.010729454
343.8,0.012257687
344.0,0.011257462
344.2,0.012152523
344.4,0.014838243
344.6,0.018862891
344.8,0.023129932
345.0,0.025244478
345.2,0.023619385
345.4,0.019738723
345.6,0.015840611
345.8,0.012858624
346.0,0.010836364
346.2,0.00959412
346.4,0.0089767399
346.6,0.008833252
346.8,0.0088348696
347.0,0.0088606737
347.2,0.0093231245
347.4,0.010481915
347.6,0.012554389
347.8,0.015936822
348.0,0.021185168
348.2,0.028400156
348.4,0.035075642
348.6,0.035414155
348.8,0.028718772
349.0,0.020866618
349.2,0.015043998
349.4,0.011267233
349.6,0.008881919
349.8,0.0073769512
350.0,0.0064409962
350.2,0.0058977176
350.4,0.0056541535
350.6,0.0056718712
350.8,0.0059516343
351.0,0.0065153009
351.2,0.0073788416
351.4,0.0086010506
351.6,0.010282301
351.8,0.012256424
352.0,0.013719584
352.2,0.013464731
352.4,0.011360273
352.6,0.0086615331
352.8,0.0063819856
353.0,0.0047468644
353.2,0.0036348941
353.4,0.0028843191
353.6,0.0023737434
353.8,0.0020237419
354.0,0.0017844237
354.2,0.0016249094
354.4,0.001526534
354.6,0.001478908
354.8,0.0014779723
355.0,0.0015256876
355.2,0.001631698
355.4,0.0018180033
355.6,0.0021213745
355.8,0.0025294767
356.0,0.0029067105
356.2,0.0033769486
356.4,0.004092746
356.6,0.005012535
356.8,0.0058991471
357.0,0.0063082319
357.2,0.0059473902
357.4,0.0050509006
357.6,0.004066838
357.8,0.0032457049
358.0,0.0026356706
358.2,0.0022063689
358.4,0.0019187048
358.6,0.0017501515
358.8,0.0017067754
359.0,0.0017500783
359.2,0.0016021708
359.4,0.0014611466
359.6,0.0014416313
359.8,0.0015025791
360.0,0.0016341881
360.2,0.0018496922
360.4,0.0021823901
360.6,0.002695119
360.8,0.003504058
361.0,0.0048260436
361.2,0.0070474876
361.4,0.010646012
361.6,0.014995883
361.8,0.016072078
362.0,0.012311952
362.2,0.0081295749
362.4,0.0053872606
362.6,0.0037590929
362.8,0.0027754424
363.0,0.0021552054
363.2,0.001747206
363.4,0.0014692446
363.6,0.0012748743
363.8,0.0011367199
364.0,0.0010380144
364.2,0.00096815937
364.4,0.00092030821
364.6,0.00089001873
364.8,0.00087450978
365.0,0.00087231185
365.2,0.0008832429
365.4,0.00090864684
365.6,0.0009510193
365.8,0.0010079108
366.0,0.0010576002
366.2,0.0010856914
366.4,0.0011163277
366.6,0.001165387
366.8,0.001234537
367.0,0.0013241419
367.2,0.00143668
367.4,0.0015771119
367.6,0.0017531894
367.8,0.0019761598
368.0,0.0022618972
368.2,0.0026323711
368.4,0.0031169476
368.6,0.0037517078
368.8,0.0045715148
369.0,0.0055827422
369.2,0.0067004091
369.4,0.0076675216
369.6,0.0080918406
369.8,0.0077417297
370.0,0.0068000602
370.2,0.0056658689
370.4,0.0046272233
370.6,0.0037885343
370.8,0.0031488989
371.0,0.0026727661
371.2,0.0023220941
371.4,0.0020660101
371.6,0.0018818179
371.8,0.0017535917
372.0,0.0016705117
372.2,0.001625508
372.4,0.00161426
372.6,0.0016344435
372.8,0.0016850773
373.0,0.0017657746
373.2,0.0018756739
373.4,0.0020117844
373.6,0.0021665291
373.8,0.0023246855
374.0,0.0024613383
374.2,0.0025444735
374.4,0.0025453052
374.6,0.0024528401
374.8,0.0022813058
375.0,0.002062792
375.2,0.0018317081
375.4,0.0016133789
375.6,0.0014213337
375.8,0.0012600192
376.0,0.0011286559
376.2,0.0010241764
376.4,0.00094294186
376.6,0.00088157333
376.8,0.00083727612
377.0,0.00080791568
377.2,0.00079198733
377.4,0.00078854909
377.6,0.0007971433
377.8,0.00081770802
378.0,0.00085046006
378.2,0.0008957138
378.4,0.00095358001
378.6,0.0010234773
378.8,0.0011034084
379.0,0.0011890509
379.2,0.0012729408
379.4,0.0013444057
379.6,0.0013911698
379.8,0.0014029779
380.0,0.0013758182
380.2,0.0013139103
380.4,0.0012278333
380.6,0.0011302316
380.8,0.0010319922
381.0,0.00094050705
381.2,0.00085976143
381.4,0.00079125772
381.6,0.00073501608
381.8,0.00069033423
382.0,0.00065626909
382.2,0.00063190657
382.4,0.00061649718
382.6,0.00060951569
382.8,0.00061068142
383.0,0.00061995851
383.2,0.00063754366
383.4,0.00066383927
383.6,0.00069940068
383.8,0.00074483557
384.0,0.00080062144
384.2,0.00086679789
384.4,0.00094249736
384.6,0.0010253246
384.8,0.0011107128
385.0,0.0011915822
385.2,0.0012588396
385.4,0.0013031766
385.6,0.0013178987
385.8,0.0013014344
386.0,0.0012579084
386.2,0.0011954001
386.4,0.0011231148
386.6,0.0010490654
386.8,0.00097900681
387.0,0.00091643095
387.2,0.00086308409
387.4,0.00081958242
387.6,0.00078592206
387.8,0.00076183691
388.0,0.00074702647
388.2,0.00074129348
388.4,0.00074462642
388.6,0.00075725222
388.8,0.00077967466
389.0,0.00081270636
389.2,0.00085749553
389.4,0.00091554044
389.6,0.00098867361
389.8,0.0010789806
390.0,0.0011885945
390.2,0.0013192818
390.4,0.0014717234
390.6,0.0016444155
390.8,0.0018322233
391.0,0.0020249311
391.2,0.0022067393
391.4,0.0023581075
391.6,0.0024606008
391.8,0.0025031397
392.0,0.00248606
392.2,0.002420324
392.4,0.0023227322
392.6,0.0022104375
392.8,0.0020973907
393.0,0.0019932276
393.2,0.0019037557
393.4,0.0018320421
393.6,0.0017794898
393.8,0.0017466723
394.0,0.0017339098
394.2,0.0017416477
394.4,0.0017707067
394.6,0.0018224624
394.8,0.0018989913
395.0,0.0020032057
395.2,0.0021389825
395.4,0.0023112728
395.6,0.0025261514
395.8,0.002790724
396.0,0.0031127576
396.2,0.0034998241
396.4,0.0039576334
396.6,0.0044871077
396.8,0.0050799183
397.0,0.0057131707
397.2,0.0063457431
397.4,0.0069204807
397.6,0.0073756988
397.8,0.0076640092
398.0,0.0077690371
398.2,0.0077095071
398.4,0.0075289355
398.6,0.0072790457
398.8,0.0070064032
399.0,0.0067462064
399.2,0.0065219323
399.4,0.0063478687
399.6,0.0062322809
399.8,0.0061801427
400.0,0.0061951646
400.2,0.0062812135
400.4,0.0064433121
400.6,0.0066884008
400.8,0.0070259935
401.0,0.0074688181
401.2,0.0080334872
401.4,0.0087411908
401.6,0.0096183347
401.8,0.010696933
402.0,0.012014392
402.2,0.013612018
402.4,0.015531024
402.6,0.017803985
402.8,0.020439364
403.0,0.02339806
403.2,0.026565374
403.4,0.029730335
403.6,0.032593983
403.8,0.034826354
404.0,0.036164773
404.2,0.036505335
404.4,0.035929874
404.6,0.034655085
404.8,0.032944999
405.0,0.031038313
405.2,0.029113381
405.4,0.027284849
405.6,0.025616155
405.8,0.024135645
406.0,0.022850354
406.2,0.021755876
406.4,0.020842732
406.6,0.020100178
406.8,0.019518339
407.0,0.019089321
407.2,0.01880771
407.4,0.018670738
407.6,0.018678204
407.8,0.018832205
408.0,0.019136591
408.2,0.019596041
408.4,0.020214549
408.6,0.020993059
408.8,0.021925699
409.0,0.022993817
409.2,0.024157358
409.4,0.025344548
409.6,0.026443388
409.8,0.027301795
410.0,0.027745484
410.2,0.027618633
410.4,0.026837821
410.6,0.025431945
410.8,0.023540138
411.0,0.021365648
411.2,0.019113724
411.4,0.016945956
411.6,0.01496398
411.8,0.01321567
412.0,0.01171081
412.2,0.010436768
412.4,0.0093702519
412.6,0.0084847303
412.8,0.0077545251
413.0,0.0071567373
413.2,0.0066719251
413.4,0.0062841389
413.6,0.0059806707
413.8,0.005751713
414.0,0.0055900266
414.2,0.0054906638
414.4,0.0054507637
414.6,0.0054694132
414.8,0.0055475439
415.0,0.0056877929
415.2,0.005894177
415.4,0.0061713654
415.6,0.0065234589
415.8,0.0069528531
416.0,0.0074605712
416.2,0.0080481706
416.4,0.0087177047
416.6,0.0094663447
416.8,0.010277334
417.0,0.011111296
417.2,0.011901323
417.4,0.012556239
417.6,0.012976949
417.8,0.013085294
418.0,0.012853615
418.2,0.012316832
418.4,0.011558297
418.6,0.010679334
418.8,0.0097709537
419.0,0.0088990359
419.2,0.0081026551
419.4,0.007399588
419.6,0.0067935566
419.8,0.0062803782
420.0,0.0058522466
420.2,0.0055003487
420.4,0.0052162949
420.6,0.004992804
420.8,0.0048239659
421.0,0.0047052926
421.2,0.0046336869
421.4,0.0046073984
421.6,0.0046260078
421.8,0.004690456
422.0,0.0048031308
422.2,0.0049680085
422.4,0.0051908368
422.6,0.0054792972
422.8,0.0058429874
423.0,0.0062928762
423.2,0.0068397347
423.4,0.0074916918
423.6,0.0082540374
423.8,0.0091375762
424.0,0.010172937
424.2,0.011411466
424.4,0.012907067
424.6,0.014697482
424.8,0.016791164
425.0,0.019150685
425.2,0.021669659
425.4,0.02415381
425.6,0.026329014
425.8,0.02789824
426.0,0.028639988
426.2,0.02849547
426.4,0.027583403
426.6,0.02613545
426.8,0.024404187
427.0,0.022597448
427.2,0.020855107
427.4,0.019255211
427.6,0.017831184
427.8,0.016588825
428.0,0.015518974
428.2,0.014605665
428.4,0.013830863
428.6,0.013176981
428.8,0.012628089
429.0,0.012170385
429.2,0.011792306
429.4,0.01148446
429.6,0.011239503
429.8,0.011052013
430.0,0.010918391
430.2,0.010836815
430.4,0.010807245
430.6,0.010831498
430.8,0.010913356
431.0,0.011058563
431.2,0.011274226
431.4,0.011566469
431.6,0.011935363
431.8,0.012372078
432.0,0.012872005
432.2,0.013455651
432.4,0.014161891
432.6,0.0150258
432.8,0.016071358
433.0,0.017312094
433.2,0.018746933
433.4,0.020347743
433.6,0.022038831
433.8,0.023672699
434.0,0.025016373
434.2,0.025775704
434.4,0.025681842
434.6,0.024618337
434.8,0.022701964
435.0,0.020239187
435.2,0.017588765
435.4,0.015037269
435.6,0.012751725
435.8,0.010795547
436.0,0.009166649
436.2,0.0078310201
436.4,0.006744172
436.6,0.0058622704
436.8,0.0051468105
437.0,0.0045658953
437.2,0.0040939809
437.4,0.003711077
437.6,0.0034018783
437.8,0.0031550409
438.0,0.0029627141
438.2,0.0028204202
438.4,0.0027274444
438.6,0.0026880794
438.8,0.0027144692
439.0,0.0028326237
439.2,0.0030945203
439.4,0.0035984224
439.6,0.0044936229
439.8,0.005797705
440.0,0.0067872669
440.2,0.006517372
440.4,0.0055983373
440.6,0.0048411895
440.8,0.0043924446
441.0,0.0041832499
441.2,0.0041463661
441.4,0.0042447096
441.6,0.0044649462
441.8,0.0048107277
442.0,0.0052986046
442.2,0.0059546292
442.4,0.0068084291
442.6,0.0078795188
442.8,0.0091478028
443.0,0.010502727
443.2,0.011691505
443.4,0.012346584
443.6,0.01217711
443.8,0.01120438
444.0,0.0097515898
444.2,0.0081958289
444.4,0.0067798993
444.6,0.0055963846
444.8,0.0046482174
445.0,0.0039025037
445.2,0.0033192138
445.4,0.0028624847
445.6,0.0025035669
445.8,0.0022205828
446.0,0.0019974202
446.2,0.0018226927
446.4,0.0016891908
446.6,0.0015943312
446.8,0.001543117
447.0,0.0015597315
447.2,0.0017378813
447.4,0.002446562
447.6,0.0028211127
447.8,0.0016662616
448.0,0.0013129681
448.2,0.0012066707
448.4,0.0011733037
448.6,0.0011722277
448.8,0.0011916631
449.0,0.0012281417
449.2,0.0012814397
449.4,0.0013531361
449.6,0.0014462786
449.8,0.0015655216
450.0,0.0017175974
450.2,0.0019121628
450.4,0.0021632005
450.6,0.0024913299
450.8,0.0029276924
451.0,0.00352065
451.2,0.0043476279
451.4,0.0055363702
451.6,0.0073024629
451.8,0.010007836
452.0,0.014201893
452.2,0.020356033
452.4,0.027305392
452.6,0.030019611
452.8,0.025359535
453.0,0.018162628
453.2,0.012486379
453.4,0.0087526491
453.6,0.0063647189
453.8,0.0048055547
454.0,0.0037531163
454.2,0.0030183438
454.4,0.0024894403
454.6,0.0020984934
454.8,0.0018029207
455.0,0.0015751756
455.2,0.0013969159
455.4,0.0012556068
455.6,0.001142483
455.8,0.0010512918
456.0,0.00097749563
456.2,0.00091775566
456.4,0.00086958894
456.6,0.00083113697
456.8,0.00080100714
457.0,0.00077816285
457.2,0.00076184707
457.4,0.00075152959
457.6,0.00074687144
457.8,0.0007477026
458.0,0.00075401038
458.2,0.00076593737
458.4,0.00078378843
458.6,0.00080804756
458.8,0.00083940614
459.0,0.00087880533
459.2,0.00092749718
459.4,0.00098713141
459.6,0.0010598782
459.8,0.001148603
460.0,0.0012571183
460.2,0.0013905507
460.4,0.0015558848
460.6,0.0017627849
460.8,0.0020248574
461.0,0.0023616331
461.2,0.0028017346
461.4,0.0033880179
461.6,0.0041859689
461.8,0.0052971828
462.0,0.0068793368
462.2,0.0091676895
462.4,0.012461233
462.6,0.016926392
462.8,0.021900568
463.0,0.025017942
463.2,0.023878389
463.4,0.019551117
463.6,0.014826701
463.8,0.011067955
464.0,0.008377899
464.2,0.0064974265
464.4,0.0051717701
464.6,0.0042187802
464.8,0.003518304
465.0,0.0029922404
465.2,0.0025893634
465.4,0.0022754701
465.6,0.0020272484
465.8,0.001828476
466.0,0.0016676396
466.2,0.0015364173
466.4,0.0014286935
466.6,0.0013399075
466.8,0.0012666132
467.0,0.0012061782
467.2,0.0011565724
467.4,0.0011162199
467.6,0.0010838913
467.8,0.0010586265
468.0,0.0010396775
468.2,0.0010264662
468.4,0.0010185533
468.6,0.0010156151
468.8,0.0010174269
469.0,0.0010238517
469.2,0.0010348335
469.4,0.0010503968
469.6,0.0010706535
469.8,0.0010958245
470.0,0.0011262906
470.2,0.0011627163
470.4,0.0012063738
470.6,0.0012601295
470.8,0.0013321857
471.0,0.0014565369
471.2,0.0019275276
471.4,0.0089114369
471.6,0.0019428583
471.8,0.0017452866
472.0,0.0017734863
472.2,0.0018476265
472.4,0.0019415606
472.6,0.0020483895
472.8,0.0021655582
473.0,0.0022917682
473.2,0.0024260781
473.4,0.0025675742
473.6,0.0027152324
473.8,0.0028678612
474.0,0.0030240905
