wavelength_nm,FF495-Di03_AOI_43_CHA_0_Pol_A
267.0,1E-07
267.2,1E-07
267.4,1E-07
267.6,1E-07
267.8,1E-07
268.0,1E-07
268.2,1E-07
268.4,1E-07
268.6,1E-07
268.8,1E-07
269.0,1E-07
269.2,1E-07
269.4,1E-07
269.6,1E-07
269.8,1E-07
270.0,1E-07
270.2,1E-07
270.4,1E-07
270.6,1E-07
270.8,1E-07
271.0,1E-07
271.2,1E-07
271.4,1E-07
271.6,1E-07
271.8,1E-07
272.0,1E-07
272.2,1E-07
272.4,1E-07
272.6,1E-07
272.8,1E-07
273.0,1E-07
273.2,1E-07
273.4,1E-07
273.6,1E-07
273.8,1E-07
274.0,1E-07
274.2,1E-07
274.4,1E-07
274.6,1E-07
274.8,1E-07
275.0,1E-07
275.2,1E-07
275.4,1E-07
275.6,1E-07
275.8,1E-07
276.0,1E-07
276.2,1E-07
276.4,1E-07
276.6,1E-07
276.8,1E-07
277.0,1E-07
277.2,1E-07
277.4,1E-07
277.6,1E-07
277.8,1E-07
278.0,1E-07
278.2,1.0985648E-07
278.4,1.492787E-07
278.6,2.0438397E-07
278.8,2.8236972E-07
279.0,3.9429956E-07
279.2,5.5723725E-07
279.4,7.9744768E-07
279.6,1.1550834E-06
279.8,1.6908004E-06
280.0,2.4946307E-06
280.2,3.6970899E-06
280.4,5.4818684E-06
280.6,8.09874E-06
280.8,1.187526E-05
281.0,1.7227454E-05
281.2,2.4672884E-05
281.4,3.4850274E-05
281.6,4.8541631E-05
281.8,6.6675302E-05
282.0,9.0274065E-05
282.2,0.00012032233
282.4,0.00015756897
282.6,0.00020233423
282.8,0.00025439914
283.0,0.00031300495
283.2,0.00037695665
283.4,0.00044486376
283.6,0.00051554696
283.8,0.00058843961
284.0,0.00066361676
284.2,0.00074126255
284.4,0.00082090072
284.6,0.00090115064
284.8,0.000980666
285.0,0.0010600599
285.2,0.0011435967
285.4,0.0012394512
285.6,0.0013584917
285.8,0.0015123254
286.0,0.0017109288
286.2,0.001959606
286.4,0.0022557655
286.6,0.0025883304
286.8,0.0029436432
287.0,0.0033171324
287.2,0.0037231216
287.4,0.0041956875
287.6,0.0047816564
287.8,0.0055305309
288.0,0.0064822093
288.2,0.0076497276
288.4,0.0089977567
288.6,0.010430588
288.8,0.011813283
289.0,0.01303346
289.2,0.014067019
289.4,0.014995102
289.6,0.015966242
289.8,0.017145385
290.0,0.018682857
290.2,0.020699738
290.4,0.023267629
290.6,0.026368159
290.8,0.029845072
291.0,0.033407305
291.2,0.036754274
291.4,0.039789441
291.6,0.042745151
291.8,0.046108212
292.0,0.05044024
292.2,0.056206537
292.4,0.063596114
292.6,0.072295285
292.8,0.081396919
293.0,0.089809858
293.2,0.096986815
293.4,0.10309822
293.6,0.10844037
293.8,0.1127936
294.0,0.1153937
294.2,0.11560284
294.4,0.1135969
294.6,0.11040797
294.8,0.10749315
295.0,0.1062404
295.2,0.10760791
295.4,0.11185532
295.6,0.11819856
295.8,0.12458779
296.0,0.12833658
296.2,0.12745249
296.4,0.1215129
296.6,0.11201116
296.8,0.10175056
297.0,0.093313151
297.2,0.088240192
297.4,0.087298079
297.6,0.090935661
297.8,0.09913645
298.0,0.110141
298.2,0.1196923
298.4,0.12505663
298.6,0.12629001
298.8,0.12093168
299.0,0.10805078
299.2,0.092841745
299.4,0.081148684
299.6,0.075843279
299.8,0.078565574
300.0,0.09175819
300.2,0.11677478
300.4,0.14417042
300.6,0.16067413
300.8,0.17232685
301.0,0.18163806
301.2,0.18555429
301.4,0.17810023
301.6,0.15246941
301.8,0.12367027
302.0,0.10220861
302.2,0.087805583
302.4,0.076970884
302.6,0.06682052
302.8,0.05710851
303.0,0.048346487
303.2,0.037805078
303.4,0.032685456
303.6,0.032255918
303.8,0.037570042
304.0,0.053698895
304.2,0.078862641
304.4,0.048126349
304.6,0.016100861
304.8,0.0061599172
305.0,0.0028500835
305.2,0.0015244292
305.4,0.00091037026
305.6,0.00059365819
305.8,0.00041677518
306.0,0.00031213975
306.2,0.00024796112
306.4,0.00020824517
306.6,0.00018465996
306.8,0.00017301388
307.0,0.00017178987
307.2,0.00018190449
307.4,0.00020798228
307.6,0.0002648177
307.8,0.00040511815
308.0,0.00055057579
308.2,0.00095541068
308.4,0.0016230916
308.6,0.0012728474
308.8,0.00058745767
309.0,0.00029080879
309.2,0.00016710165
309.4,0.0001082089
309.6,7.6743413E-05
309.8,5.845512E-05
310.0,4.7200231E-05
310.2,4.0045776E-05
310.4,3.547992E-05
310.6,3.2683368E-05
310.8,3.1206069E-05
311.0,3.0815262E-05
311.2,3.1423644E-05
311.4,3.3060089E-05
311.6,3.5868146E-05
311.8,4.0129162E-05
312.0,4.6315677E-05
312.2,5.5191525E-05
312.4,6.7992828E-05
312.6,8.6759745E-05
312.8,0.00011496516
313.0,0.00015876131
313.2,0.00022959484
313.4,0.00035008763
313.6,0.00056849546
313.8,0.0009989528
314.0,0.0019591587
314.2,0.0046551772
314.4,0.010995446
314.6,0.033324607
314.8,0.10618925
315.0,0.10484587
315.2,0.066390301
315.4,0.053301591
315.6,0.053128164
315.8,0.061375893
316.0,0.076176731
316.2,0.091280323
316.4,0.09504887
316.6,0.08590568
316.8,0.074188809
317.0,0.066929296
317.2,0.066553831
317.4,0.076096339
317.6,0.101988
317.8,0.14202575
318.0,0.18675034
318.2,0.25167995
318.4,0.32825636
318.6,0.37288501
318.8,0.41916127
319.0,0.44716312
319.2,0.34855704
319.4,0.25797862
319.6,0.21679915
319.8,0.21008017
320.0,0.23207705
320.2,0.28802965
320.4,0.38577789
320.6,0.4987432
320.8,0.55261982
321.0,0.5471729
321.2,0.5007631
321.4,0.42841015
321.6,0.37374813
321.8,0.36033634
322.0,0.39500523
322.2,0.45526639
322.4,0.43409414
322.6,0.33212447
322.8,0.26773411
323.0,0.25479794
323.2,0.27886958
323.4,0.33091664
323.6,0.39633335
323.8,0.44385009
324.0,0.44686614
324.2,0.41863529
324.4,0.3942411
324.6,0.39576768
324.8,0.39870875
325.0,0.35284385
325.2,0.31064162
325.4,0.29980748
325.6,0.31149661
325.8,0.33681896
326.0,0.36738599
326.2,0.39335118
326.4,0.4063823
326.6,0.40509464
326.8,0.39580251
327.0,0.38773826
327.2,0.38914006
327.4,0.40724832
327.6,0.44797986
327.8,0.49437486
328.0,0.50192958
328.2,0.48972936
328.4,0.46316986
328.6,0.41381083
328.8,0.35106913
329.0,0.29097679
329.2,0.24278845
329.4,0.20834582
329.6,0.18627782
329.8,0.17492668
330.0,0.1736699
330.2,0.18379838
330.4,0.21000364
330.6,0.26093859
330.8,0.32279178
331.0,0.3439867
331.2,0.36098476
331.4,0.3761598
331.6,0.35830726
331.8,0.30687967
332.0,0.24772711
332.2,0.1992767
332.4,0.16563506
332.6,0.14509485
332.8,0.13577947
333.0,0.13777266
333.2,0.15272621
333.4,0.17023274
333.6,0.16696793
333.8,0.16873327
334.0,0.19165315
334.2,0.23520596
334.4,0.2943551
334.6,0.34675712
334.8,0.35371466
335.0,0.30827457
335.2,0.24618423
335.4,0.19467015
335.6,0.15932668
335.8,0.13748566
336.0,0.12590892
336.2,0.12264952
336.4,0.12713919
336.6,0.13977183
336.8,0.16060923
337.0,0.18793362
337.2,0.21653478
337.4,0.22859053
337.6,0.20451684
337.8,0.15676838
338.0,0.112022
338.2,0.080196264
338.4,0.059551206
338.6,0.046409458
338.8,0.038039229
339.0,0.032759985
339.2,0.029599913
339.4,0.028028183
339.6,0.027801291
339.8,0.028889814
340.0,0.031454061
340.2,0.035831054
340.4,0.042425493
340.6,0.051149749
340.8,0.05978972
341.0,0.062908395
341.2,0.056804802
341.4,0.044962805
341.6,0.033336936
341.8,0.024550981
342.0,0.01853661
342.2,0.014529879
342.4,0.011864181
342.6,0.010089728
342.8,0.008925861
343.0,0.0082036072
343.2,0.0078264615
343.4,0.0077478137
343.6,0.0079601901
343.8,0.0084931196
344.0,0.0094180132
344.2,0.010857958
344.4,0.012992494
344.6,0.01601225
344.8,0.019863041
345.0,0.023533565
345.2,0.024889605
345.4,0.022972097
345.6,0.019084307
345.8,0.01504402
346.0,0.011779341
346.2,0.0094111652
346.4,0.0077674368
346.6,0.0066526362
346.8,0.0059199303
347.0,0.0054742455
347.2,0.0052620006
347.4,0.0052637209
347.6,0.0054941996
347.8,0.0060149645
348.0,0.0069707551
348.2,0.008665687
348.4,0.011515825
348.6,0.014595295
348.8,0.015658317
349.0,0.017127969
349.2,0.020112736
349.4,0.023029998
349.6,0.023503757
349.8,0.020941141
350.0,0.017133724
350.2,0.013717468
350.4,0.01118867
350.6,0.0094740586
350.8,0.0083927306
351.0,0.0078070025
351.2,0.00764844
351.4,0.0079045442
351.6,0.0085313687
351.8,0.0092458793
352.0,0.0098641619
352.2,0.01093871
352.4,0.013015468
352.6,0.016389294
352.8,0.021012395
353.0,0.025496055
353.2,0.026573192
353.4,0.022903285
353.6,0.017456983
353.8,0.012880793
354.0,0.0096986787
354.2,0.0076048141
354.4,0.0062416353
354.6,0.0053605862
354.8,0.0048094999
355.0,0.0045007432
355.2,0.0043889283
355.4,0.0044586417
355.6,0.0047182058
355.8,0.0051924005
356.0,0.0059007275
356.2,0.00683329
356.4,0.007988717
356.6,0.0092996481
356.8,0.010333915
357.0,0.010350198
357.2,0.0091027277
357.4,0.0072455954
357.6,0.0055159385
357.8,0.0041917132
358.0,0.0032526554
358.2,0.0026014238
358.4,0.0021502544
358.6,0.0018367274
358.8,0.0016196975
359.0,0.0014728537
359.2,0.0013798241
359.4,0.0013310679
359.6,0.0013221441
359.8,0.0013530334
360.0,0.0014284199
360.2,0.0015590643
360.4,0.0017641729
360.6,0.0020709392
360.8,0.0024897222
361.0,0.0029543775
361.2,0.0034223414
361.4,0.0039784686
361.6,0.0045811813
361.8,0.0049883601
362.0,0.004939894
362.2,0.0044356244
362.4,0.0037270287
362.6,0.0030495748
362.8,0.0025022582
363.0,0.0020933292
363.2,0.0018000437
363.4,0.0015972713
363.6,0.001466471
363.8,0.0013978876
364.0,0.0013922609
364.2,0.0014632596
364.4,0.0016191521
364.6,0.0017422808
364.8,0.0016962335
365.0,0.0016843716
365.2,0.0018078397
365.4,0.0020702396
365.6,0.0024980965
365.8,0.0031576962
366.0,0.0041571995
366.2,0.0056138737
366.4,0.0074620783
366.6,0.0089925664
366.8,0.0089940381
367.0,0.0074658832
367.2,0.0056156179
367.4,0.0041499655
367.6,0.003134563
367.8,0.0024511929
368.0,0.0019875759
368.2,0.0016672758
368.4,0.0014420822
368.6,0.0012818606
368.8,0.001167525
369.0,0.0010867445
369.2,0.0010313882
369.4,0.00099599344
369.6,0.00097683014
369.8,0.00097130749
370.0,0.00097757461
370.2,0.00099421532
370.4,0.0010199588
370.6,0.0010533557
370.8,0.0010924558
371.0,0.0011347094
371.2,0.0011774382
371.4,0.0012189178
371.6,0.0012594162
371.8,0.0013013982
372.0,0.001348926
372.2,0.0014069426
372.4,0.0014809387
372.6,0.0015770753
372.8,0.0017026446
373.0,0.00186673
373.2,0.0020809091
373.4,0.0023596666
373.6,0.0027196389
373.8,0.0031755118
374.0,0.0037281084
374.2,0.0043390504
374.4,0.0048967878
374.6,0.005216509
374.8,0.0051400388
375.0,0.0046802262
375.2,0.0040148909
375.4,0.0033346691
375.6,0.0027452924
375.8,0.0022752215
376.0,0.0019149206
376.2,0.0016437752
376.4,0.0014417137
376.6,0.0012926169
376.8,0.001184533
377.0,0.0011089738
377.2,0.0010601185
377.4,0.0010341579
377.6,0.0010287996
377.8,0.0010428838
378.0,0.0010760329
378.2,0.0011282319
378.4,0.0011992146
378.6,0.0012875211
378.8,0.0013890843
379.0,0.0014953108
379.2,0.0015913162
379.4,0.0016564938
379.6,0.001670134
379.8,0.0016212772
380.0,0.0015157858
380.2,0.0013736213
380.4,0.0012186288
380.6,0.0010695489
380.8,0.00093699387
381.0,0.00082485878
381.2,0.00073300304
381.4,0.00065943604
381.6,0.00060163405
381.8,0.00055719082
382.0,0.00052407767
382.2,0.00050070969
382.4,0.00048592914
382.6,0.00047896133
382.8,0.00047936613
383.0,0.00048699106
383.2,0.00050192132
383.4,0.00052441274
383.6,0.00055478241
383.8,0.00059321922
384.0,0.00063946783
384.2,0.00069235393
384.4,0.00074918159
384.6,0.00080517325
384.8,0.00085335446
385.0,0.00088550342
385.2,0.0008945187
385.4,0.00087737761
385.6,0.0008366955
385.8,0.000779568
386.0,0.00071459746
386.2,0.00064918792
386.4,0.00058831541
386.6,0.00053460111
386.8,0.00048896959
387.0,0.00045134874
387.2,0.00042119183
387.4,0.0003978014
387.6,0.00038050615
387.8,0.00036874658
388.0,0.00036211054
388.2,0.0003603438
388.4,0.00036334958
388.6,0.00037118306
388.8,0.00038404188
389.0,0.00040224841
389.2,0.00042621482
389.4,0.00045637426
389.6,0.00049305379
389.8,0.00053625882
390.0,0.00058534744
390.2,0.00063861211
390.4,0.00069287064
390.6,0.00074329829
390.8,0.00078385612
391.0,0.00080859398
391.2,0.0008135783
391.4,0.0007984505
391.6,0.00076655069
391.8,0.0007235234
392.0,0.00067538325
392.2,0.00062709607
392.4,0.00058204396
392.6,0.00054214552
392.8,0.00050825145
393.0,0.00048055452
393.2,0.00045890732
393.4,0.00044303426
393.6,0.00043266058
393.8,0.00042758684
394.0,0.00042773138
394.2,0.00043315653
394.4,0.0004440879
394.6,0.00046093194
394.8,0.0004842933
395.0,0.00051498981
395.2,0.00055405757
395.4,0.00060273014
395.6,0.00066236276
395.8,0.00073425456
396.0,0.00081930816
396.2,0.00091747086
396.4,0.001026946
396.6,0.0011432606
396.8,0.0012584999
397.0,0.0013614355
397.2,0.0014394613
397.4,0.0014823774
397.6,0.0014862615
397.8,0.0014548724
398.0,0.0013976686
398.2,0.0013260531
398.4,0.0012501827
398.6,0.0011774676
398.8,0.0011125103
399.0,0.0010577453
399.2,0.0010142074
399.4,0.00098216659
399.6,0.0009615716
399.8,0.00095233452
400.0,0.00095450728
400.2,0.00096839454
400.4,0.00099463452
400.6,0.0010342679
400.8,0.001088806
401.0,0.0011603011
401.2,0.0012514132
401.4,0.001365451
401.6,0.0015063453
401.8,0.0016784782
402.0,0.0018862578
402.2,0.0021332963
402.4,0.0024209989
402.6,0.0027463139
402.8,0.003098633
403.0,0.0034568473
403.2,0.0037890815
403.4,0.0040579751
403.6,0.0042316688
403.8,0.0042955017
404.0,0.0042569343
404.2,0.0041406695
404.4,0.0039782443
404.6,0.0037987789
404.8,0.0036243154
405.0,0.0034692649
405.2,0.00334197
405.4,0.003246764
405.6,0.0031857459
405.8,0.0031600689
406.0,0.0031708075
406.2,0.0032195347
406.4,0.0033087316
406.6,0.0034421221
406.8,0.0036249958
407.0,0.0038645611
407.2,0.0041703509
407.4,0.0045546789
407.6,0.0050331068
407.8,0.0056248182
408.0,0.0063526904
408.2,0.0072427086
408.4,0.008322104
408.6,0.0096150825
408.8,0.011134324
409.0,0.012866686
409.2,0.014754407
409.4,0.016679209
409.6,0.018463861
409.8,0.019905834
410.0,0.020840051
410.2,0.021198948
410.4,0.021030342
410.6,0.020464335
410.8,0.01965774
411.0,0.018749781
411.2,0.017842316
411.4,0.016999293
411.6,0.016255087
411.8,0.01562431
412.0,0.015109862
412.2,0.01470855
412.4,0.014414654
412.6,0.014222054
412.8,0.014125453
413.0,0.014121045
413.2,0.014206879
413.4,0.014383032
413.6,0.014651666
413.8,0.015016946
414.0,0.015484787
414.2,0.016062298
414.4,0.016756738
414.6,0.017573734
414.8,0.018514484
415.0,0.019571579
415.2,0.020722947
415.4,0.021923416
415.6,0.023094842
415.8,0.024119173
416.0,0.02484276
416.2,0.025101074
416.4,0.024765268
416.6,0.023794405
416.8,0.022262383
417.0,0.020337855
417.2,0.018227748
417.4,0.016118612
417.6,0.01414292
417.8,0.012374062
418.0,0.010838527
418.2,0.0095326534
418.4,0.0084368601
418.6,0.0075253008
418.8,0.0067714812
419.0,0.0061510725
419.2,0.0056430418
419.4,0.0052298778
419.6,0.0048973924
419.8,0.004634361
420.0,0.0044321442
420.2,0.0042843541
420.4,0.004186596
420.6,0.0041362945
420.8,0.0041326026
421.0,0.0041763822
421.2,0.0042702211
421.4,0.0044183934
421.6,0.0046265582
421.8,0.0049007959
422.0,0.0052454552
422.2,0.0056597423
422.4,0.0061348422
422.6,0.006655467
422.8,0.0072067428
423.0,0.0077785596
423.2,0.0083590377
423.4,0.0089213304
423.6,0.0094153128
423.8,0.0097718161
424.0,0.0099208728
424.2,0.0098180685
424.4,0.0094649407
424.6,0.0089097134
424.8,0.0082280562
425.0,0.0074974501
425.2,0.0067792229
425.4,0.0061126595
425.6,0.0055175984
425.8,0.0050002149
426.0,0.004558579
426.2,0.0041867326
426.4,0.0038772543
426.6,0.0036226945
426.8,0.0034162915
427.0,0.0032522716
427.2,0.0031259305
427.4,0.0030336139
427.6,0.0029726609
427.8,0.0029413485
428.0,0.002938854
428.2,0.0029652483
428.4,0.0030215268
428.6,0.0031096829
428.8,0.0032328286
429.0,0.0033953599
429.2,0.0036031495
429.4,0.0038637078
429.6,0.0041861609
429.8,0.0045807352
430.0,0.0050573151
430.2,0.0056231202
430.4,0.0062817611
430.6,0.0070386721
430.8,0.0079126
431.0,0.0089385077
431.2,0.010151281
431.4,0.011561653
431.6,0.013135852
431.8,0.014779552
432.0,0.016332019
432.2,0.017587278
432.4,0.018352813
432.6,0.018524659
432.8,0.018129312
433.0,0.017301415
433.2,0.01621905
433.4,0.015043665
433.6,0.013890836
433.8,0.012828529
434.0,0.011888372
434.2,0.01107886
434.4,0.010395749
434.6,0.0098288611
434.8,0.0093660455
435.0,0.0089952616
435.2,0.0087055511
435.4,0.0084873987
435.6,0.0083327849
435.8,0.0082351018
436.0,0.0081890252
436.2,0.0081903927
436.4,0.0082361149
436.6,0.0083241329
436.8,0.0084534337
437.0,0.0086241291
437.2,0.008837608
437.4,0.0090967687
437.6,0.0094063328
437.8,0.0097732027
438.0,0.010206705
438.2,0.010718205
438.4,0.011318851
438.6,0.012013798
438.8,0.012795272
439.0,0.013648848
439.2,0.01458167
439.4,0.015635991
439.6,0.016862252
439.8,0.018289469
440.0,0.019911937
440.2,0.021675815
440.4,0.023456359
440.6,0.025035098
440.8,0.02610476
441.0,0.026339041
441.2,0.025531425
441.4,0.023724356
441.6,0.021211436
441.8,0.018397804
442.0,0.015635949
442.2,0.013144068
442.4,0.011012065
442.6,0.0092453677
442.8,0.0078073584
443.0,0.0066471938
443.2,0.0057142794
443.4,0.004964281
443.6,0.0043607222
443.8,0.0038746262
444.0,0.0034834799
444.2,0.0031701101
444.4,0.0029217133
444.6,0.0027291258
444.8,0.0025863629
445.0,0.0024904526
445.2,0.0024416247
445.4,0.0024439849
445.6,0.0025069413
445.8,0.002647902
446.0,0.0028972382
446.2,0.0033073648
446.4,0.0039689892
446.6,0.005037061
446.8,0.0067523837
447.0,0.0093450922
447.2,0.012417256
447.4,0.013957529
447.6,0.012445163
447.8,0.0096613673
448.0,0.0074029267
448.2,0.0059789076
448.4,0.0051957406
448.6,0.0048597594
448.8,0.0048533814
449.0,0.0051181503
449.2,0.0056315329
449.4,0.0063847707
449.6,0.0073525239
449.8,0.0084439671
450.0,0.0094451833
450.2,0.010022792
450.4,0.009889437
450.6,0.0090440293
450.8,0.0077811769
451.0,0.0064474283
451.2,0.0052561311
451.4,0.0042790967
451.6,0.0035095434
451.8,0.0029128792
452.0,0.002451461
452.2,0.0020932118
452.4,0.0018131745
452.6,0.0015926662
452.8,0.0014179238
453.0,0.0012788751
453.2,0.0011681895
453.4,0.0010806043
453.6,0.0010124943
453.8,0.00096167735
454.0,0.00092751995
454.2,0.00091159651
454.4,0.00091972264
454.6,0.00096825429
454.8,0.0011064957
455.0,0.0015063984
455.2,0.002465826
455.4,0.001923354
455.6,0.0011598425
455.8,0.00094015927
456.0,0.00088181859
456.2,0.00088126769
456.4,0.00091083158
456.6,0.00096278177
456.8,0.0010364046
457.0,0.0011346464
457.2,0.0012635052
457.4,0.0014326335
457.6,0.0016569658
457.8,0.0019597916
458.0,0.0023783553
458.2,0.0029742047
458.4,0.0038526342
458.6,0.005198613
458.8,0.0073338789
459.0,0.010739299
459.2,0.015619868
459.4,0.019910303
459.6,0.018994536
459.8,0.013898868
460.0,0.0092144774
460.2,0.0061540424
460.4,0.0042790598
460.6,0.0031086064
460.8,0.0023487771
461.0,0.0018351498
461.2,0.0014750513
461.4,0.0012145091
461.6,0.001020873
461.8,0.00087365189
462.0,0.00075954599
462.2,0.00066966
462.4,0.00059788428
462.6,0.00053992302
462.8,0.00049269296
463.0,0.00045394099
463.2,0.00042199483
463.4,0.00039559675
463.6,0.00037379056
463.8,0.00035584339
464.0,0.00034119067
464.2,0.0003293971
464.4,0.00032012852
464.6,0.0003131317
464.8,0.0003082198
465.0,0.00030526206
465.2,0.00030417675
465.4,0.00030492684
465.6,0.00030751778
465.8,0.00031199746
466.0,0.00031845815
466.2,0.00032704053
466.4,0.00033794035
466.6,0.00035141796
466.8,0.00036781176
467.0,0.00038755662
467.2,0.00041120918
467.4,0.00043948258
467.6,0.00047329428
467.8,0.00051383298
468.0,0.00056265311
468.2,0.00062181049
468.4,0.00069406035
468.6,0.0007831518
468.8,0.0008942749
469.0,0.0010347549
469.2,0.0012151573
469.4,0.0014510922
469.6,0.001766242
469.8,0.002197575
470.0,0.0028045054
470.2,0.0036850493
470.4,0.0050030453
470.6,0.0070247492
470.8,0.010115381
471.0,0.014433754
471.2,0.018748105
471.4,0.01976831
471.6,0.016547399
471.8,0.012172526
472.0,0.0087032174
472.2,0.0063400548
472.4,0.0047710141
472.6,0.0037118032
472.8,0.0029761312
473.0,0.0024498019
473.2,0.0020628254
473.4,0.001771399
